opportunity_id,sales_agent,manager,regional_office,product,account,sector,deal_stage,engage_date,close_date,close_value
M2UI5MKB,"Violet Mclelland","Cara Losch","East","MG Advanced",Zathunicon,retail,Won,2017-07-30,2017-08-19,2937
M2VKMZPH,"Jonathan Berthelot","Melvin Marxen","Central","GTX PRO",Stanredtax,finance,Won,2017-10-17,2017-10-19,5046
M2ZRU2UH,"Rosalina Dieter","Celia Rouche","West","GTX Basic",NULL,NULL,Engaging,2017-07-28,NULL,NULL
M3306MKK,"Markita Hansen","Celia Rouche","West","MG Special",Cheers,entertainment,Won,2017-10-07,2017-12-13,53
M3IFAMV2,"Donn Cantrell","Rocco Neubert","East","MG Advanced",Ontomedia,employment,Lost,2017-09-13,2017-11-29,0
M3IMVC9G,"Rosalina Dieter","Celia Rouche","West","GTX Plus Basic",NULL,NULL,Engaging,2017-05-16,NULL,NULL
M3MJY0CK,"James Ascencio","Summer Sewald","West","GTX Plus Pro",Lexiqvolax,medical,Won,2017-07-03,2017-09-27,6693
M3PCMYJ0,"Elease Gluck","Celia Rouche","West","GTX Basic",Doncon,technology,Won,2017-07-24,2017-08-06,584
M3QL68T6,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Plexzap,retail,Won,2017-09-16,2017-12-04,595
M3RME16Q,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Inity,marketing,Won,2017-10-05,2017-10-14,5170
M3SQPUB1,"Kami Bicknell","Summer Sewald","West","GTX Plus Pro",Green-Plus,services,Won,2017-10-01,2017-10-13,6304
M3WTE943,"Daniell Hammack","Rocco Neubert","East","GTX PRO",Donquadtech,technology,Won,2017-02-28,2017-06-05,5105
M40Z4KWL,"Donn Cantrell","Rocco Neubert","East","GTX PRO",Zotware,software,Won,2017-08-27,2017-11-25,5305
M41NS5DN,"Cassey Cress","Rocco Neubert","East","GTX Plus Pro",NULL,NULL,Engaging,2017-03-24,NULL,NULL
M49ZMLGL,"Kami Bicknell","Summer Sewald","West","MG Special",Finjob,employment,Won,2017-08-16,2017-09-04,57
M4EHG2ZB,"Gladys Colclough","Melvin Marxen","Central","MG Special",Konmatfix,marketing,Won,2017-10-21,2017-10-30,52
M4HY664H,"Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic",Conecom,technology,Won,2017-06-15,2017-09-25,918
M4MAVN65,"Vicki Laflamme","Celia Rouche","West","MG Special",Doncon,technology,Lost,2017-12-14,2017-12-22,0
M4MOGAS4,"Violet Mclelland","Cara Losch","East","MG Advanced","Acme Corporation",technology,Won,2017-08-24,2017-08-25,3146
M4NNI01I,"Donn Cantrell","Rocco Neubert","East","GTX Plus Basic",Yearin,retail,Lost,2017-10-06,2017-10-16,0
M4WW6I1S,"Lajuana Vencill","Dustin Brinkmann","Central","MG Special",NULL,NULL,Prospecting,NULL,NULL,NULL
M4ZNQTEQ,"Rosie Papadopoulos","Cara Losch","East","MG Advanced",Plussunin,retail,Won,2017-03-04,2017-03-12,3340
M52B4VC5,"Anna Snelling","Dustin Brinkmann","Central","MG Special","Globex Corporation",technology,Lost,2017-03-26,2017-04-04,0
M57LZE5F,"Darcel Schlecht","Melvin Marxen","Central","MG Advanced",Hottechi,technology,Lost,2017-10-07,2017-12-23,0
M5E8U8HP,"Rosie Papadopoulos","Cara Losch","East","MG Advanced",Xx-zobam,entertainment,Won,2017-03-28,2017-05-29,3395
M5FP7HGQ,"Moses Frase","Dustin Brinkmann","Central","MG Special",NULL,NULL,Engaging,2017-07-28,NULL,NULL
M5NUUVA4,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Dalttechnology,software,Lost,2017-10-18,2017-11-22,0
M5ZYQFGR,"Moses Frase","Dustin Brinkmann","Central","MG Advanced",NULL,NULL,Prospecting,NULL,NULL,NULL
M645P7NW,"Maureen Marcano","Summer Sewald","West","GTX Basic",Scotfind,software,Won,2017-04-20,2017-04-27,579
M64OQCC3,"Darcel Schlecht","Melvin Marxen","Central","MG Special",NULL,NULL,Prospecting,NULL,NULL,NULL
M6IGBW79,"Zane Levy","Summer Sewald","West","GTX Plus Basic",Dalttechnology,software,Won,2017-05-22,2017-08-08,1088
M6J6VNVQ,"Donn Cantrell","Rocco Neubert","East","GTX Basic",Ontomedia,employment,Won,2017-07-07,2017-09-08,498
M6JT5RL8,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",NULL,NULL,Engaging,2017-07-27,NULL,NULL
M6UEZLOQ,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",Cheers,entertainment,Won,2017-02-11,2017-06-23,1069
M6WEJXC0,"Rosalina Dieter","Celia Rouche","West","MG Advanced",Scotfind,software,Won,2016-11-05,2017-03-06,3284
M72CT8RN,"Daniell Hammack","Rocco Neubert","East","GTX Plus Pro",Donware,marketing,Won,2017-03-26,2017-04-05,6024
M765WQ4W,"Corliss Cosme","Cara Losch","East","GTX PRO",Konex,technology,Won,2017-09-09,2017-09-13,5067
M7I5O9YU,"Corliss Cosme","Cara Losch","East","GTX Basic",Cheers,entertainment,Engaging,2016-11-23,NULL,NULL
M7J5BV9Q,"Kami Bicknell","Summer Sewald","West","GTX Basic",Zoomit,entertainment,Won,2017-03-08,2017-03-11,597
M7UNLZEP,"Marty Freudenburg","Melvin Marxen","Central","GTX PRO",Finhigh,finance,Prospecting,NULL,NULL,NULL
M7V7UJHZ,"Marty Freudenburg","Melvin Marxen","Central","MG Advanced","Genco Pura Olive Oil Company",retail,Lost,2017-10-24,2017-12-29,0
M7W3E298,"Gladys Colclough","Melvin Marxen","Central","GTX PRO",Inity,marketing,Won,2017-04-23,2017-05-02,4916
M7Y1LHHA,"Boris Faz","Rocco Neubert","East","GTX Basic",Zathunicon,retail,Won,2017-07-09,2017-07-16,457
M827K2PI,"Moses Frase","Dustin Brinkmann","Central","GTX Basic",Domzoom,entertainment,Won,2017-10-27,2017-12-14,656
M842E8JB,"Violet Mclelland","Cara Losch","East","MG Special",Donware,marketing,Lost,2017-01-16,2017-03-13,0
M857G6G1,"Vicki Laflamme","Celia Rouche","West","MG Advanced",NULL,NULL,Engaging,2017-04-18,NULL,NULL
M8WP93D4,"Cecily Lampkin","Dustin Brinkmann","Central","GTX Basic",Isdom,medical,Lost,2017-04-09,2017-04-18,0
M92Y63Q3,"Jonathan Berthelot","Melvin Marxen","Central","MG Special",Domzoom,entertainment,Won,2017-03-05,2017-05-05,59
M93A8LTF,"Reed Clapper","Rocco Neubert","East","GTX Plus Basic",Konex,technology,Won,2017-07-11,2017-07-20,1076
M9EU34FE,"Hayden Neloms","Celia Rouche","West","GTX Plus Pro",Hatfan,services,Won,2017-10-20,2017-10-21,6026
M9GP930T,"Rosalina Dieter","Celia Rouche","West","MG Special",NULL,NULL,Engaging,2017-04-23,NULL,NULL
M9N3HWGC,"James Ascencio","Summer Sewald","West","GTX Basic",Zoomit,entertainment,Lost,2017-08-24,2017-12-24,0
M9OTPNII,"Garret Kinder","Cara Losch","East","GTX Plus Pro",Donware,marketing,Won,2017-03-15,2017-05-20,6177
M9RGVU1F,"Jonathan Berthelot","Melvin Marxen","Central","GTX PRO",Cancity,retail,Lost,2017-04-12,2017-04-24,0
M9V8824W,"Corliss Cosme","Cara Losch","East","MG Advanced",NULL,NULL,Engaging,2017-04-07,NULL,NULL
MA1LQG9S,"Niesha Huffines","Melvin Marxen","Central","GTX Plus Pro",Inity,marketing,Won,2017-09-09,2017-11-27,6255
MA56XGWR,"Daniell Hammack","Rocco Neubert","East","GTX Basic",Iselectrics,technology,Engaging,2017-11-05,NULL,NULL
MA6F51AR,"Kary Hendrixson","Summer Sewald","West","MG Special",Zoomit,entertainment,Won,2017-09-01,2017-11-29,57
MA9SBSLE,"Cecily Lampkin","Dustin Brinkmann","Central","MG Special",Dontechi,software,Lost,2017-07-25,2017-07-27,0
MAA6TJMM,"Kami Bicknell","Summer Sewald","West","GTX Basic",Cheers,entertainment,Won,2017-11-28,2017-12-13,563
MAH5U65E,"Vicki Laflamme","Celia Rouche","West","MG Advanced",NULL,NULL,Engaging,2017-08-18,NULL,NULL
MASS6JEE,"Kary Hendrixson","Summer Sewald","West","GTX PRO",Hatfan,services,Won,2017-06-05,2017-09-05,5039
MAUIC3DD,"Corliss Cosme","Cara Losch","East","GTX Plus Pro",Sumace,retail,Lost,2017-11-26,2017-12-10,0
MAVEITJH,"Elease Gluck","Celia Rouche","West","GTX PRO",Groovestreet,retail,Won,2017-07-08,2017-09-09,5097
MB0XTICR,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Bioholding,medical,Won,2017-08-29,2017-12-08,62
MB3376Q1,"Kary Hendrixson","Summer Sewald","West","GTX PRO",Cheers,entertainment,Won,2017-04-06,2017-04-12,4756
MB7G8DWS,"Cassey Cress","Rocco Neubert","East","GTX Plus Pro",NULL,NULL,Engaging,2017-04-03,NULL,NULL
MBBBOMEV,"Markita Hansen","Celia Rouche","West","MG Special",Faxquote,telecommunications,Lost,2017-12-05,2017-12-19,0
MBGVOGCY,"Reed Clapper","Rocco Neubert","East","GTX Plus Pro",Bioplex,medical,Won,2017-04-05,2017-04-12,5095
MBLFZPU2,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Warephase,services,Lost,2017-07-08,2017-09-12,0
MBPJUJ7F,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Plexzap,retail,Engaging,2017-08-10,NULL,NULL
MBYOJR5A,"Marty Freudenburg","Melvin Marxen","Central","GTX Plus Pro",NULL,NULL,Engaging,2017-08-01,NULL,NULL
MBYY3F5P,"Zane Levy","Summer Sewald","West","GTX Basic",J-Texon,retail,Won,2017-10-12,2017-10-21,696
MC3OSDV0,"Kary Hendrixson","Summer Sewald","West","MG Special",Sunnamplex,marketing,Won,2017-09-26,2017-10-02,65
MC717WRG,"Rosie Papadopoulos","Cara Losch","East","GTX PRO","Vehement Capital Partners",finance,Lost,2017-10-16,2017-10-18,0
MCA0202R,"Kary Hendrixson","Summer Sewald","West","GTX Basic",NULL,NULL,Engaging,2017-06-12,NULL,NULL
MCE5DKD1,"Markita Hansen","Celia Rouche","West","MG Special",Bioholding,medical,Engaging,2017-01-10,NULL,NULL
MCQGU5EA,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Sunnamplex,marketing,Won,2017-07-05,2017-07-15,443
MCR8YCCY,"Darcel Schlecht","Melvin Marxen","Central","MG Advanced","Genco Pura Olive Oil Company",retail,Won,2017-04-01,2017-06-17,3228
MCRDLBIE,"James Ascencio","Summer Sewald","West","MG Special",Newex,services,Won,2017-04-23,2017-06-11,45
MCWDHOBT,"Elease Gluck","Celia Rouche","West","GTX PRO",Plusstrip,entertainment,Won,2017-02-25,2017-05-19,4612
MCYLHUCZ,"Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Basic",Rundofase,technology,Won,2017-03-01,2017-05-31,1044
MD0SRXG4,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro",Ron-tech,medical,Won,2017-06-08,2017-06-21,5175
MDBKYL2Q,"Gladys Colclough","Melvin Marxen","Central","MG Special",Stanredtax,finance,Won,2017-10-20,2017-10-30,60
MDHD11QD,"Corliss Cosme","Cara Losch","East","GTX PRO",Donquadtech,technology,Won,2017-09-10,2017-09-15,5027
MDK5NQJA,"Donn Cantrell","Rocco Neubert","East","GTX Plus Pro",Initech,telecommunications,Won,2017-11-30,2017-12-14,5204
MDLJKQ5B,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",dambase,marketing,Won,2017-11-15,2017-11-30,5600
MDRX39D8,"Kary Hendrixson","Summer Sewald","West","GTX PRO",Newex,services,Won,2017-03-08,2017-05-11,4918
ME0LMBYL,"Reed Clapper","Rocco Neubert","East","GTX Plus Basic",Initech,telecommunications,Lost,2017-09-17,2017-12-21,0
ME2X1TEG,"Marty Freudenburg","Melvin Marxen","Central","MG Advanced",Cancity,retail,Lost,2017-07-22,2017-07-24,0
ME3H0RUJ,"Rosalina Dieter","Celia Rouche","West","MG Advanced",Rantouch,telecommunications,Won,2017-05-28,2017-09-21,3418
ME7IZ1WY,"Kary Hendrixson","Summer Sewald","West","MG Special",Dalttechnology,software,Won,2017-10-16,2017-10-24,48
MEIBOSW7,"Wilburn Farren","Cara Losch","East","GTX PRO",Zencorporation,technology,Won,2017-11-24,2017-11-29,5106
MEKVHSCB,"Moses Frase","Dustin Brinkmann","Central","MG Special",Dontechi,software,Lost,2017-09-23,2017-11-27,0
MELHF0ZP,"Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro",Rundofase,technology,Won,2017-06-02,2017-09-17,5373
MENKE9IV,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Singletechno,retail,Won,2017-09-18,2017-11-30,526
MEXK5KU6,"Reed Clapper","Rocco Neubert","East","MG Advanced","The New York Inquirer",medical,Lost,2017-10-15,2017-12-27,0
MEZLJGRB,"James Ascencio","Summer Sewald","West","GTX Basic",Fasehatice,retail,Lost,2017-02-15,2017-05-20,0
MF4299DQ,"Cassey Cress","Rocco Neubert","East","MG Advanced","Bluth Company",technology,Lost,2017-06-26,2017-07-03,0
MF6S92GQ,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Dalttechnology,software,Won,2017-10-07,2017-12-08,488
MFGCEDXE,"Corliss Cosme","Cara Losch","East","GTX Plus Pro",Yearin,retail,Lost,2017-04-18,2017-05-04,0
MFO940S8,"Darcel Schlecht","Melvin Marxen","Central","MG Special",Finhigh,finance,Lost,2017-06-01,2017-08-24,0
MFU6Y5HX,"Niesha Huffines","Melvin Marxen","Central","MG Special",NULL,NULL,Prospecting,NULL,NULL,NULL
MFV0C5RN,"Reed Clapper","Rocco Neubert","East","GTX Plus Pro","Vehement Capital Partners",finance,Won,2017-03-01,2017-03-09,5548
MFX2LR1Q,"Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced",Ron-tech,medical,Won,2016-11-21,2017-03-15,3573
MFYR7SSG,"Kami Bicknell","Summer Sewald","West","MG Special",Plexzap,retail,Won,2017-10-27,2017-12-15,53
MG0LTCCE,"Daniell Hammack","Rocco Neubert","East","GTX Plus Basic",Xx-zobam,entertainment,Won,2017-07-23,2017-07-30,1231
MG1YUTUE,"Markita Hansen","Celia Rouche","West","MG Special","Acme Corporation",technology,Engaging,2017-10-01,NULL,NULL
MG3X7625,"Cecily Lampkin","Dustin Brinkmann","Central","GTX Plus Pro",Isdom,medical,Won,2017-11-01,2017-12-22,5504
MG3ZJ8F3,"Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic",Inity,marketing,Won,2017-12-04,2017-12-11,1110
MG7CZFIG,"Markita Hansen","Celia Rouche","West","MG Advanced",Konex,technology,Won,2017-07-01,2017-09-30,3225
MGD7DZAU,"Kami Bicknell","Summer Sewald","West","GTX Basic","Globex Corporation",technology,Engaging,2017-05-19,NULL,NULL
MGHWZSN2,"Boris Faz","Rocco Neubert","East","MG Advanced","The New York Inquirer",medical,Lost,2017-10-01,2017-10-06,0
MGP9HCUL,"Markita Hansen","Celia Rouche","West","GTX Plus Basic",Plexzap,retail,Lost,2017-02-26,2017-06-16,0
MGR0TSPK,"Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Basic",Rangreen,technology,Won,2017-09-23,2017-11-27,946
MHF6GSB6,"Reed Clapper","Rocco Neubert","East","MG Advanced",Plussunin,retail,Won,2017-10-21,2017-10-29,3612
MHMD41XY,"Elease Gluck","Celia Rouche","West","MG Special",Blackzim,retail,Won,2017-07-22,2017-07-23,51
MHN0SWM2,"Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Pro","Genco Pura Olive Oil Company",retail,Won,2017-03-15,2017-06-21,4527
MHPI0ZW1,"Darcel Schlecht","Melvin Marxen","Central","GTX Basic",Konmatfix,marketing,Lost,2017-06-13,2017-09-04,0
MI3MV7PU,"Marty Freudenburg","Melvin Marxen","Central","MG Advanced","Acme Corporation",technology,Prospecting,NULL,NULL,NULL
MIA65OVY,"Elease Gluck","Celia Rouche","West","MG Special",NULL,NULL,Engaging,2017-10-06,NULL,NULL
MICIJ00A,"Gladys Colclough","Melvin Marxen","Central","MG Advanced",Scottech,marketing,Lost,2017-10-25,2017-10-27,0
MIDW7Q49,"Niesha Huffines","Melvin Marxen","Central","MG Advanced",Rangreen,technology,Won,2017-09-04,2017-12-15,2814
MIGDLH14,"Zane Levy","Summer Sewald","West","GTX Basic",NULL,NULL,Engaging,2017-07-23,NULL,NULL
MITXNS42,"Jonathan Berthelot","Melvin Marxen","Central","GTX PRO","Genco Pura Olive Oil Company",retail,Won,2017-08-11,2017-11-10,4809
MIU04JC2,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",dambase,marketing,Lost,2017-03-20,2017-06-21,0
MIX6JTSN,"Moses Frase","Dustin Brinkmann","Central","GTX Basic",Statholdings,employment,Won,2017-06-27,2017-07-05,541
MIXJ9F4F,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",NULL,NULL,Engaging,2017-07-18,NULL,NULL
MIY4MF3R,"Hayden Neloms","Celia Rouche","West","MG Advanced",NULL,NULL,Engaging,2017-04-01,NULL,NULL
MIYAP26S,"Violet Mclelland","Cara Losch","East","MG Advanced",Sumace,retail,Lost,2017-05-03,2017-05-19,0
MJ0RRDLN,"Corliss Cosme","Cara Losch","East","GTX PRO","Gekko & Co",retail,Won,2017-08-07,2017-12-05,4639
MJ12SZ89,"Maureen Marcano","Summer Sewald","West","GTX Plus Pro",Goodsilron,marketing,Won,2017-07-01,2017-07-10,4974
MJ3XHBY0,"Reed Clapper","Rocco Neubert","East","GTX PRO",Donquadtech,technology,Won,2017-08-03,2017-08-14,3963
MJBD6V39,"Moses Frase","Dustin Brinkmann","Central","MG Special",Conecom,technology,Lost,2017-03-27,2017-05-01,0
MJF4D19K,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro",Streethex,retail,Won,2017-04-22,2017-04-29,5858
MJK3UJ1B,"Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced",NULL,NULL,Prospecting,NULL,NULL,NULL
MJODFG6C,"Vicki Laflamme","Celia Rouche","West","MG Special",Green-Plus,services,Lost,2017-10-20,2017-10-27,0
MJRDXH1B,"Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic",Hottechi,technology,Lost,2017-10-16,2017-10-21,0
MJXPSHYT,"Violet Mclelland","Cara Losch","East","MG Special",Zencorporation,technology,Won,2017-10-13,2017-10-24,53
MJZP9WYC,"Hayden Neloms","Celia Rouche","West","GTX Plus Basic",Golddex,finance,Lost,2017-04-04,2017-04-08,0
MK2YTCZN,"Jonathan Berthelot","Melvin Marxen","Central","MG Special",Inity,marketing,Won,2017-10-04,2017-10-06,58
MK380H70,"Anna Snelling","Dustin Brinkmann","Central","MG Special",NULL,NULL,Engaging,2017-07-30,NULL,NULL
MK57PHV1,"Cassey Cress","Rocco Neubert","East","GTX PRO",Kan-code,software,Won,2017-03-09,2017-05-25,4624
MKAKCFBQ,"Boris Faz","Rocco Neubert","East","GTX Plus Pro",Ganjaflex,retail,Won,2017-11-15,2017-12-30,5610
MKEVYIDI,"Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic",Isdom,medical,Won,2017-06-10,2017-06-17,834
MKI4TLUN,"Daniell Hammack","Rocco Neubert","East","GTX PRO",Zencorporation,technology,Won,2017-10-10,2017-12-18,5112
ML5QMJPM,"Garret Kinder","Cara Losch","East","MG Advanced",Konex,technology,Won,2017-09-12,2017-12-05,3497
MLC5KY2R,"Rosalina Dieter","Celia Rouche","West","MG Advanced",Finjob,employment,Lost,2017-03-29,2017-06-11,0
MLD3WEJC,"Moses Frase","Dustin Brinkmann","Central","MG Advanced",Xx-holding,finance,Engaging,2017-07-25,NULL,NULL
MLPVWTC2,"Darcel Schlecht","Melvin Marxen","Central","MG Advanced",Statholdings,employment,Lost,2017-08-01,2017-11-23,0
MLV2QDU6,"Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Pro",Condax,medical,Won,2017-09-21,2017-11-26,5160
MM79TSUR,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",NULL,NULL,Engaging,2017-07-22,NULL,NULL
MMGWAWBA,"Marty Freudenburg","Melvin Marxen","Central","GTX Plus Pro",Treequote,telecommunications,Won,2017-03-18,2017-06-02,6553
MMIYELAE,"Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic","Genco Pura Olive Oil Company",retail,Won,2017-11-08,2017-11-19,1071
MMKMJ0WC,"Jonathan Berthelot","Melvin Marxen","Central","GTX PRO",Isdom,medical,Won,2017-02-17,2017-06-07,4494
MMUC1AXI,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Gogozoom,telecommunications,Won,2017-05-20,2017-08-09,5647
MMVGTXDB,"James Ascencio","Summer Sewald","West","MG Special",Plusstrip,entertainment,Lost,2017-07-19,2017-08-30,0
MMVHAEI3,"Zane Levy","Summer Sewald","West","MG Advanced",Rantouch,telecommunications,Lost,2017-04-18,2017-04-25,0
MMWD47ZY,"Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic",Konmatfix,marketing,Lost,2017-06-28,2017-08-29,0
MMWX1A4H,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Ron-tech,medical,Lost,2017-02-05,2017-06-20,0
MN34I4DD,"Kami Bicknell","Summer Sewald","West","GTX Plus Pro",Hatfan,services,Won,2017-07-10,2017-09-22,5848
MN4ZHCUZ,"Cassey Cress","Rocco Neubert","East","GTX PRO",Kan-code,software,Won,2017-09-14,2017-11-23,3822
MN6E59H6,"Markita Hansen","Celia Rouche","West","GTX Plus Pro",NULL,NULL,Engaging,2017-03-14,NULL,NULL
MN8UHP5B,"Kary Hendrixson","Summer Sewald","West","GTX PRO",Y-corporation,employment,Won,2017-07-03,2017-08-12,4904
MNC7Q3JJ,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Labdrill,medical,Won,2017-03-25,2017-06-21,554
MNCY3CKD,"Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic",Nam-zim,services,Prospecting,NULL,NULL,NULL
MNTHSHH6,"Maureen Marcano","Summer Sewald","West","GTX Plus Pro",Cheers,entertainment,Won,2017-06-30,2017-07-07,5909
MNTTYFR6,"Violet Mclelland","Cara Losch","East","MG Special",Initech,telecommunications,Lost,2017-06-20,2017-08-04,0
MNVMY83P,"Cassey Cress","Rocco Neubert","East","GTX PRO",Plussunin,retail,Engaging,2016-12-10,NULL,NULL
MOAP4XN7,"Boris Faz","Rocco Neubert","East","GTX PRO",NULL,NULL,Engaging,2017-08-05,NULL,NULL
MOBO9N8H,"Kami Bicknell","Summer Sewald","West","GTX Basic",Xx-holding,finance,Lost,2017-11-02,2017-11-07,0
MOLGOSGE,"Kary Hendrixson","Summer Sewald","West","GTX Plus Pro",Konex,technology,Won,2016-12-28,2017-03-13,5515
MON3JWUF,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Faxquote,telecommunications,Won,2017-07-06,2017-07-13,583
MON9ZE47,"Niesha Huffines","Melvin Marxen","Central","GTX Basic",Groovestreet,retail,Prospecting,NULL,NULL,NULL
MOPWEMB5,"Vicki Laflamme","Celia Rouche","West","GTX PRO",Hatfan,services,Won,2016-12-19,2017-03-16,4907
MOSX49BG,"Kami Bicknell","Summer Sewald","West","GTX Basic",Finjob,employment,Won,2017-09-08,2017-11-24,596
MP9PICCD,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Treequote,telecommunications,Won,2017-09-21,2017-12-30,4570
MPCJV2LA,"Kary Hendrixson","Summer Sewald","West","GTX Plus Basic",Hatfan,services,Lost,2017-05-20,2017-08-21,0
MPME6VZD,"Kami Bicknell","Summer Sewald","West","GTX Plus Basic",Dontechi,software,Engaging,2017-05-29,NULL,NULL
MPMG4JTY,"Vicki Laflamme","Celia Rouche","West","MG Special",Hottechi,technology,Won,2017-12-21,2017-12-28,61
MPVD0JVF,"Maureen Marcano","Summer Sewald","West","GTX Basic",Singletechno,retail,Won,2017-08-22,2017-11-30,601
MQEFGUOG,"Vicki Laflamme","Celia Rouche","West","GTX Basic",NULL,NULL,Engaging,2017-08-12,NULL,NULL
MQVOQZL7,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Codehow,software,Lost,2017-10-10,2017-10-19,0
MQY3YOQS,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Funholding,finance,Won,2017-05-19,2017-06-02,583
MR08TTTT,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",NULL,NULL,Prospecting,NULL,NULL,NULL
MR49QBLO,"Boris Faz","Rocco Neubert","East","MG Advanced",Konex,technology,Won,2017-10-08,2017-11-21,3264
MRCYKUX4,"Hayden Neloms","Celia Rouche","West","MG Advanced",NULL,NULL,Engaging,2017-03-14,NULL,NULL
MRGBSMQ5,"Kary Hendrixson","Summer Sewald","West","GTX Plus Basic",Sunnamplex,marketing,Won,2016-12-14,2017-03-14,988
MRPSU52W,"Darcel Schlecht","Melvin Marxen","Central","MG Advanced","Genco Pura Olive Oil Company",retail,Lost,2017-10-02,2017-10-09,0
